Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc. (Hons.)",B.Sc. (Hons.) Biotechnology," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology OR Secion-IA (Languages) - English and Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Maths or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc. (Hons.)",B.Sc. (Hons.) Microbiology," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology OR Secion-IA (Languages) - English and Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Maths or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Forensic Sciences)," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology OR Secion-IA (Languages) - English and Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Maths or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc. (Hons.)",B.Sc. (Hons.) Botany," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology OR Secion-IA (Languages) - English and Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc. (Hons.)",B.Sc. (Hons.) Zoology," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology OR Secion-IA (Languages) - English and Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Food Technology)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Maths/Biology/Agriculture OR Section-III - General Test","60% with English, Physics, Chemistry & Maths / Biology/ Biotechnology/ Food Processing as vocational subject or equivalent",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Biotechnology)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Maths/Biology/Agriculture OR Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Maths or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Microbiology)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Biology OR Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Maths or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Botany)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Biology OR Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Zoology)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Biology OR Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Physics)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Maths/Biology OR Section-III - General Test","Pass with 60% aggregate marks in 10+2 (with English, Physics and Maths) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Chemistry)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Maths/Biology OR Section-III - General Test",Pass with 60% aggregate marks in 10+2 (with English and Chemistry) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Mathematics)," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Maths/Biology OR Section-III - General Test","Pass with 60% with English, Physics, Chemistry and Maths or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA [ 2+2 with international credit transfer option]," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (Cargo and Logistics Management)," Section-IA (Languages) - English and Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 with English or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",Integrated BBA - MBA," &quot;Section-IA (Languages) - English &amp; Section-III - General test **Apart from above mentioned criteria, candidate also needs to appear &amp; qulaify interview for admission in Integrated BBA-MBA program&quot;","""Pass with 60% aggregate marks in 10+2 (with English) or equivalent **Apart from above mentioned criteria, candidate also needs to appear & qulaify interview for admission in Integrated BBA-MBA program""",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA (Hons.)",BBA (Hons.)," Section-IA (Languages) - English &amp; Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English &amp; Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (Financial Markets)," Section-IA (Languages) - English &amp; Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English &amp; Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (Information Technology )," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (International Finance)," Section-IA (Languages) - English &amp; Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English &amp; Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (Business Analytics)," Section-IA (Languages) - English &amp; Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English &amp; Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Com.",B.Com.," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Com.",B.Com [ 2+2 with international credit transfer option]," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Com.(Hons.)",B.Com. (Hons.)," Section-IA (Languages) - English &amp; Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English &amp; Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Com.",B.Com. (Management Accounting and International Finance)," Section-IA (Languages) - English &amp; Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-IA (Languages) - English &amp; Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc. (Hons.)",B.Sc. (Hons.) Economics," Section-IA (Languages) - English OR Section-II - Business Studies, Accountancy, Economics, Mathematics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.","B.Sc. (Airlines, Tourism and Hospitality)"," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (Tourism and Hospitality)," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA",BBA (Airlines and Airport Management)," Section-IA (Languages) - English OR Section-II - any one of Business Studies, Accountancy, Economics, Mathematics OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Hotel Management)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BHMCT",Bachelor of Hotel Mgt and Catering Technology (BHMCT)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BHMCT",Bachelor of Hotel Mgt and Catering Technology (BHMCT) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Bakery and Pastry Management)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 with English or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BTTM",Bachelor of Tourism and Travel Management (BTTM)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 with English or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Culinary Arts)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Culinary Arts) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. LL.B.(Hons.)","B.A., LL.B.(Hons.) {No exit/discontinue option after B.A.}"," Section-IA (Languages) - English Section II - Legal Studies Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BBA. LL.B.(Hons.)","BBA, LL.B. (Hons.) {No exit/discontinue option after BBA}"," Section-IA (Languages) - English Section II - Legal Studies Section-III - General test",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Design - Interior and Furniture)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Interior and Furniture)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Product and Industrial)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (User Experience)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Design - Fashion)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Fashion)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B Design (Fashion) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Design - Multimedia)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Multimedia)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Design - Gaming)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Gaming)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Design - Graphics)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Graphics)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A",B.A. (Fine Arts)," Section-IA (Languages) - English OR Section II - Fine Arts/Visual Arts(Sculpture/Painting)/ Commercial Art OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BFA",Bachelor of Fine Arts (BFA)," Section-IA (Languages) - English OR Section II - Fine Arts/Visual Arts(Sculpture/Painting)/ Commercial Art OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A",B.A. (Journalism and Mass Communication)," Section-IA (Languages) - English OR Section II - Mass Media/Mass Communication OR Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Film and TV Production)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," D. Lib.I.Sc.",Diploma in Library and Information Sciences (D. Lib.I.Sc.)," Section-IA (Languages) - English OR Section-III - General test",Pass with 50% aggregate marks in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Design",B.Design (Film and TV Production)," Section-IA (Languages) - English and Section-III - General test",Pass with 50% aggregate marks in 10+2 (with English) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.)English," Section-IA (Languages) - English",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) Political Science," Section-IA (Languages) - English OR Section-II - any one of Political Science History, Sociology, Geography, Psychology",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) History," Section-IA (Languages) - English OR Section-II - any one of Political Science History, Sociology, Geography, Psychology",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) Sociology," Section-IA (Languages) - English OR Section-II - any one of Political Science History, Sociology, Geography, Psychology",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) Geography," Section-IA (Languages) - English OR Section-II - any one of Political Science History, Sociology, Geography, Psychology",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) Psychology," Section-IA (Languages) - English OR Section-II - any one of Political Science History, Sociology, Geography, Psychology",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) Public Administration," Section-IA (Languages) - English OR Section-II - any one of Political Science History, Sociology, Geography, Psychology",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A. (Hons.)",B.A. (Hons.) Punjabi," Section-IB (Languages) - Punjabi",Pass with 60% aggregate marks in 10+2 (with English) or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A",B.A. (Music Vocal)," Section-IA (Languages) - English OR Section II - Performing Arts-Music OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A",B.A. (Theatre)," Section-IA (Languages) - English OR Section II - Performing Arts-Theatre OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BPA",BPA (Music Vocal)," Section-IA (Languages) - English OR Section II - Performing Arts-Music OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BPA",BPA (Theatre)," Section-IA (Languages) - English OR Section II - Performing Arts-Theatre OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.A",Bachelor of Arts (B.A.)," Section-IA (Languages) - English OR Section-III - General test",Pass in 10+2 or equivalent.,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Health and Physical Education)," &quot;Section-II - Physical Education OR Section-III - General test **Apart from above mentioned criteria, candidate also needs to appear &amp; qulaify Physical Efficiency Test for admission in B.Sc. (Health and Physical Education) program&quot;","Pass in 10+2 (any stream), subject to qualifying LPUPET. Note:-Medical Fitness Certificate (as per university prescribed format) is Compulsory",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BPES",Bachelor of Physical Education and Sports (BPES)," &quot;Section-II - Physical Education OR Section-III - General test **Apart from above mentioned criteria, candidate also needs to appear &amp; qulaify Physical Efficiency Test for admission in Bachelor of Physical Education &amp; Sports (BPES) program&quot;","Pass in 10+2 or equivalent, subject to qualifying LPUPET. Note:-Medical Fitness Certificate (as per university prescribed format) is Compulsory",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," Integrated B.A. - B.Ed.",Integrated B.A. - B.Ed.," Section-IA (Languages) - English OR Section-II - Teaching Aptitude OR Section-III - General tet",Pass with 50% aggregate marks in Senior Secondary or 10+2 or equivalent. (5% relaxation for SC/ST/BC applicants),
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," Integrated B.Sc. - B.Ed.",Integrated B.Sc. - B.Ed.," Section-IA (Languages) - English OR Section-II - Teaching Aptitude OR Section-III - General test",Pass with 50% aggregate marks in Senior Secondary or 10+2 (with Science) or equivalent. (5% relaxation for SC/ST/BC applicants),
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B. Plan.",B. Plan.," Section-IA (Languages) - English OR Section-II - any one of Physics, Chemistry, Business Studies, Accountancy, Economics, Mathematics, Computer Science OR Section-III - General test",Pass with 50% aggregate marks in 10+2 or equivalent Or Pass with 50% aggregate marks in Diploma (3 years any stream) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," Integrated B. Plan - M. Plan",Integrated B. Plan - M. Plan," Section-IA (Languages) - English OR Section-II - any one of Physics/Chemistry/Business Studies/ Accountancy/Economics/Mathematics/Computer Science OR Section-III - General test",Pass with 50% aggregate marks in 10+2 or equivalent Or Pass with 50% aggregate marks in Diploma (3 years any stream) or equivalent,
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Pharm.",B.Pharm.," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Maths or Biology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," BPT",Bachelor of Physiotherapy (BPT)," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology","Pass with 60% aggregate marks in 10+2 (with English, Physics, Chemistry and Biology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Sc.",B.Sc. (Medical Laboratory Technology)," Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-II - Physics, Chemistry, Biology","Pass with 60% aggregate marks in 10+2 (with English, Chemistry and Maths or Biology or Biotechnology) or equivalent OR Pass with 60% aggregate marks in 2 years MLT Diploma after 10th or equivalent",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Electronics and Communication Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B Tech (ECE) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Computer Science and Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B Tech (CSE) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. CSE - Data Science with ML," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. CSE - DevOps (Software Development and IT Operations)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech (CSE - Big Data Analytics)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech (CSE - Cloud Computing)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech. (Hons.)",B.Tech. (Hons.) (CSE- Data Science and Data Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech. (Hons.)",B.Tech. (Hons.) (CSE- Cyber Security and Block Chain)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech. (Hons.)",B.Tech. (Hons.) (CSE- Full Stack Software Development)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Information Technology)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Mechanical Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, Mathematics and English) or equivalent.",
